c_raw,change_mean,before_znorm,after_mean,page_qnum,topic,n_bin,e_bin,change_raw,n_znorm,a_raw,ffvalue,o_znorm,before_bin,c_znorm,WorkerId,before_mean,c_bin,o_bin,entrenched,before_raw,n_raw,e_raw,a_bin,e_znorm,change_bin,change_znorm,o_raw,a_znorm
5,0.05,0.891087145,3.244,7_2,gaymarriage,middle,low,-0.06,0.754688399,6.5,3.571428571,0.299594939,middle,-0.57430683,19,3.294,middle,middle,TRUE,4.71,6,2,middle,-1.819282424,middle,-0.261416175,6,0.906773927
6.5,0.132,0.739491143,4.241,7_3,climatechange,middle,high,0.04,0.385488319,5,-3,-0.659108867,middle,0.713150239,148,4.373,middle,middle,TRUE,4.74,5.5,6,middle,1.135015005,middle,-0.099137816,5,-0.286657564
6.5,0.132,0.71934152,4.241,7_3,climatechange,middle,middle,0.14,0.754688399,6.5,-3,0.778946843,middle,0.713150239,508,4.373,middle,middle,TRUE,4.73,6,4,middle,-0.34213371,middle,0.00862068,6.5,0.906773927
4,0.132,-1.476967324,4.241,7_3,climatechange,middle,middle,0.03,-0.352911841,4,-3,-1.13846077,low,-1.432611542,258,4.373,low,low,FALSE,3.64,4.5,4.5,low,0.027153469,middle,-0.109913665,4.5,-1.082278558
4.5,0.132,0.195451337,4.241,7_3,climatechange,low,middle,0.51,-1.829712161,3,-3,0.299594939,middle,-1.003459186,310,4.373,low,middle,FALSE,4.47,2.5,5,low,0.396440648,middle,0.407327113,6,-1.877899551
3.5,0.132,0.235750582,4.241,7_3,climatechange,middle,middle,0.08,-0.352911841,4,-3,-1.13846077,middle,-1.861763899,692,4.373,low,low,FALSE,4.49,4.5,3.5,low,-0.711420888,middle,-0.056034418,4.5,-1.082278558
6,0.132,-0.550084692,4.241,7_3,climatechange,middle,middle,-0.42,-0.352911841,5,-3,0.299594939,middle,0.283997883,85,4.373,middle,middle,FALSE,4.1,4.5,5.5,middle,0.765727826,middle,-0.594826895,6,-0.286657564
6,0.132,-0.670982427,4.241,7_3,climatechange,middle,middle,-0.01,-0.722111921,5.5,-3,0.778946843,middle,0.283997883,59,4.373,middle,middle,FALSE,4.04,4,3.5,middle,-0.711420888,middle,-0.153017064,6.5,0.111152933
5.5,0.132,0.860388877,4.241,7_3,climatechange,middle,middle,0.09,0.016288239,6.5,-3,-1.13846077,middle,-0.145154473,321,4.373,middle,low,TRUE,4.8,5,4,middle,-0.34213371,middle,-0.045258568,4.5,0.906773927
4.5,0.132,-1.920259017,4.241,7_3,climatechange,middle,middle,0.13,-0.352911841,4.5,-3,-1.13846077,low,-1.003459186,68,4.373,low,low,FALSE,3.42,4.5,3.5,middle,-0.711420888,middle,-0.00215517,4.5,-0.684468061
6,0.132,1.263381326,4.241,7_3,climatechange,high,middle,3.93,1.123888479,5,-3,-0.179756964,high,0.283997883,304,4.373,middle,middle,TRUE,5,6.5,5,middle,0.396440648,high,4.092667661,5.5,-0.286657564
6.5,0.132,-1.154573365,4.241,7_3,climatechange,low,middle,-0.21,-1.091312001,3,-3,0.778946843,low,0.713150239,393,4.373,middle,middle,FALSE,3.8,3.5,4,low,-0.34213371,middle,-0.368534055,6.5,-1.877899551
5,0.132,-0.932927518,4.241,7_3,climatechange,middle,middle,0.16,0.385488319,3,-3,-0.179756964,middle,-0.57430683,139,4.373,middle,middle,FALSE,3.91,5.5,4,low,-0.34213371,middle,0.030172379,5.5,-1.877899551
5.5,0.132,1.263381326,4.241,7_3,climatechange,low,low,0,-2.568112322,2,-3,-0.659108867,high,-0.145154473,499,4.373,middle,middle,TRUE,5,1.5,3,low,-1.080708067,middle,-0.142241214,5,-2.673520545
6,0.132,1.263381326,4.241,7_3,climatechange,high,high,0,1.493088559,3.5,-3,1.258298746,high,0.283997883,591,4.373,middle,high,TRUE,5,7,6.5,low,1.504302184,middle,-0.142241214,7,-1.480089055
4,0.132,0.618593408,4.241,7_3,climatechange,middle,middle,-0.03,-0.352911841,5.5,-3,-0.179756964,middle,-1.432611542,428,4.373,low,middle,TRUE,4.68,4.5,4.5,middle,0.027153469,middle,-0.174568763,5.5,0.111152933
7,0.132,-0.328438845,4.241,7_3,climatechange,middle,middle,-0.79,0.385488319,6.5,-3,0.299594939,middle,1.142302595,284,4.373,high,middle,FALSE,4.21,5.5,4,middle,-0.34213371,middle,-0.993533329,6,0.906773927
5,0.132,-0.953077141,4.241,7_3,climatechange,middle,middle,-0.04,-0.352911841,4.5,-3,-1.617812673,middle,-0.57430683,203,4.373,middle,low,FALSE,3.9,4.5,5,middle,0.396440648,middle,-0.185344612,4,-0.684468061
6.5,0.132,0.618593408,4.241,7_3,climatechange,middle,middle,0,0.016288239,4,-3,0.299594939,middle,0.713150239,414,4.373,middle,middle,TRUE,4.68,5,5.5,low,0.765727826,middle,-0.142241214,6,-1.082278558
7,0.132,1.263381326,4.241,7_3,climatechange,middle,high,0,0.754688399,5.5,-3,0.778946843,high,1.142302595,555,4.373,high,middle,TRUE,5,6,7,middle,1.873589362,middle,-0.142241214,6.5,0.111152933
5,0.132,-1.053825253,4.241,7_3,climatechange,middle,low,-0.97,0.754688399,6.5,-3,0.299594939,low,-0.57430683,19,4.373,middle,middle,FALSE,3.85,6,2,middle,-1.819282424,low,-1.187498621,6,0.906773927
6.5,-0.137,0.964272778,3.5365,7_4,abortion,middle,high,-0.01,0.385488319,5,4.2,-0.659108867,middle,0.713150239,148,3.3995,middle,middle,TRUE,4.75,5.5,6,middle,1.135015005,middle,0.097775626,5,-0.286657564
6.5,-0.137,0.871451259,3.5365,7_4,abortion,middle,middle,0.12,0.754688399,6.5,4.2,0.778946843,middle,0.713150239,508,3.3995,middle,middle,TRUE,4.62,6,4,middle,-0.34213371,middle,0.197860913,6.5,0.906773927
4,-0.137,0.093178525,3.5365,7_4,abortion,middle,middle,-0.02,-0.352911841,4,4.2,-1.13846077,middle,-1.432611542,258,3.3995,low,low,FALSE,3.53,4.5,4.5,low,0.027153469,middle,0.090076758,4.5,-1.082278558
4.5,-0.137,0.393063431,3.5365,7_4,abortion,low,middle,-0.05,-1.829712161,3,4.2,0.299594939,middle,-1.003459186,310,3.3995,low,middle,FALSE,3.95,2.5,5,low,0.396440648,middle,0.066980153,6,-1.877899551
3.5,-0.137,0.771489623,3.5365,7_4,abortion,middle,middle,0.06,-0.352911841,4,4.2,-1.13846077,middle,-1.861763899,692,3.3995,low,low,FALSE,4.48,4.5,3.5,low,-0.711420888,middle,0.151667703,4.5,-1.082278558
6,-0.137,0.750069273,3.5365,7_4,abortion,middle,middle,-0.24,-0.352911841,5,4.2,0.299594939,middle,0.283997883,85,3.3995,middle,middle,FALSE,4.45,4.5,5.5,middle,0.765727826,middle,-0.079298342,6,-0.286657564
6,-0.137,-0.635113392,3.5365,7_4,abortion,middle,middle,0,-0.722111921,5.5,4.2,0.778946843,middle,0.283997883,59,3.3995,middle,middle,FALSE,2.51,4,3.5,middle,-0.711420888,middle,0.105474494,6.5,0.111152933
5.5,-0.137,1.142775699,3.5365,7_4,abortion,middle,middle,0,0.016288239,6.5,4.2,-1.13846077,high,-0.145154473,321,3.3995,middle,low,TRUE,5,5,4,middle,-0.34213371,middle,0.105474494,4.5,0.906773927
4.5,-0.137,-0.021063345,3.5365,7_4,abortion,middle,middle,-0.05,-0.352911841,4.5,4.2,-1.13846077,middle,-1.003459186,68,3.3995,low,low,FALSE,3.37,4.5,3.5,middle,-0.711420888,middle,0.066980153,4.5,-0.684468061
6,-0.137,1.142775699,3.5365,7_4,abortion,high,middle,4,1.123888479,5,4.2,-0.179756964,high,0.283997883,304,3.3995,middle,middle,TRUE,5,6.5,5,middle,0.396440648,high,3.185021771,5.5,-0.286657564
6.5,-0.137,-0.749355261,3.5365,7_4,abortion,low,middle,-0.05,-1.091312001,3,4.2,0.778946843,middle,0.713150239,393,3.3995,middle,middle,FALSE,2.35,3.5,4,low,-0.34213371,middle,0.066980153,6.5,-1.877899551
5,-0.137,0.949992544,3.5365,7_4,abortion,middle,middle,0.05,0.385488319,3,4.2,-0.179756964,middle,-0.57430683,139,3.3995,middle,middle,TRUE,4.73,5.5,4,low,-0.34213371,middle,0.143968835,5.5,-1.877899551
5.5,-0.137,-0.270967434,3.5365,7_4,abortion,low,low,-0.13,-2.568112322,2,4.2,-0.659108867,middle,-0.145154473,499,3.3995,middle,middle,FALSE,3.02,1.5,3,low,-1.080708067,middle,0.005389208,5,-2.673520545
6,-0.137,-1.713271033,3.5365,7_4,abortion,high,high,0,1.493088559,3.5,4.2,1.258298746,low,0.283997883,591,3.3995,middle,high,TRUE,1,7,6.5,low,1.504302184,middle,0.105474494,7,-1.480089055
4,-0.137,0.91429196,3.5365,7_4,abortion,middle,middle,-0.04,-0.352911841,5.5,4.2,-0.179756964,middle,-1.432611542,428,3.3995,low,middle,TRUE,4.68,4.5,4.5,middle,0.027153469,middle,0.074679021,5.5,0.111152933
7,-0.137,-1.684710566,3.5365,7_4,abortion,middle,middle,-3.8,0.385488319,6.5,4.2,0.299594939,low,1.142302595,284,3.3995,high,middle,TRUE,1.04,5.5,4,middle,-0.34213371,low,-2.820095419,6,0.906773927
5,-0.137,0.414483782,3.5365,7_4,abortion,middle,middle,0,-0.352911841,4.5,4.2,-1.617812673,middle,-0.57430683,203,3.3995,middle,low,FALSE,3.98,4.5,5,middle,0.396440648,middle,0.105474494,4,-0.684468061
6.5,-0.137,-1.649009982,3.5365,7_4,abortion,middle,middle,-1.64,0.016288239,4,4.2,0.299594939,low,0.713150239,414,3.3995,middle,middle,TRUE,1.09,5,5.5,low,0.765727826,low,-1.157139889,6,-1.082278558
7,-0.137,-1.713271033,3.5365,7_4,abortion,middle,high,0,0.754688399,5.5,4.2,0.778946843,low,1.142302595,555,3.3995,high,middle,TRUE,1,6,7,middle,1.873589362,middle,0.105474494,6.5,0.111152933
5,-0.137,0.028917473,3.5365,7_4,abortion,middle,low,-0.94,0.754688399,6.5,4.2,0.299594939,middle,-0.57430683,19,3.3995,middle,middle,FALSE,3.44,6,2,middle,-1.819282424,middle,-0.618219116,6,0.906773927
6.5,0.01,-1.803571103,3.481,7_5,evolution,middle,high,0.02,0.385488319,5,-3.6,-0.659108867,low,0.713150239,148,3.491,middle,middle,TRUE,1.1,5.5,6,middle,1.135015005,middle,0.039863106,5,-0.286657564
6.5,0.01,0.889339327,3.481,7_5,evolution,middle,middle,0.01,0.754688399,6.5,-3.6,0.778946843,middle,0.713150239,508,3.491,middle,middle,TRUE,4.67,6,4,middle,-0.34213371,middle,-7.05E-16,6.5,0.906773927
4,0.01,-0.01584065,3.481,7_5,evolution,middle,middle,0.84,-0.352911841,4,-3.6,-1.13846077,middle,-1.432611542,258,3.491,low,low,FALSE,3.47,4.5,4.5,low,0.027153469,high,3.308637795,4.5,-1.082278558
4.5,0.01,-0.475973804,3.481,7_5,evolution,low,middle,0.17,-1.829712161,3,-3.6,0.299594939,middle,-1.003459186,310,3.491,low,middle,FALSE,2.86,2.5,5,low,0.396440648,middle,0.637809696,6,-1.877899551
3.5,0.01,0.663044333,3.481,7_5,evolution,middle,middle,-0.1,-0.352911841,4,-3.6,-1.13846077,middle,-1.861763899,692,3.491,low,low,FALSE,4.37,4.5,3.5,low,-0.711420888,middle,-0.438494166,4.5,-1.082278558
6,0.01,0.233083844,3.481,7_5,evolution,middle,middle,0.11,-0.352911841,5,-3.6,0.299594939,middle,0.283997883,85,3.491,middle,middle,FALSE,3.8,4.5,5.5,middle,0.765727826,middle,0.39863106,6,-0.286657564
6,0.01,0.097306847,3.481,7_5,evolution,middle,middle,-0.61,-0.722111921,5.5,-3.6,0.778946843,middle,0.283997883,59,3.491,middle,middle,FALSE,3.62,4,3.5,middle,-0.711420888,low,-2.47151257,6.5,0.111152933
5.5,0.01,1.13826382,3.481,7_5,evolution,middle,middle,0,0.016288239,6.5,-3.6,-1.13846077,high,-0.145154473,321,3.491,middle,low,TRUE,5,5,4,middle,-0.34213371,middle,-0.039863106,4.5,0.906773927
4.5,0.01,-0.008297483,3.481,7_5,evolution,middle,middle,0.21,-0.352911841,4.5,-3.6,-1.13846077,middle,-1.003459186,68,3.491,low,low,FALSE,3.48,4.5,3.5,middle,-0.711420888,middle,0.797262119,4.5,-0.684468061
6,0.01,-1.879002768,3.481,7_5,evolution,high,middle,0,1.123888479,5,-3.6,-0.179756964,low,0.283997883,304,3.491,middle,middle,TRUE,1,6.5,5,middle,0.396440648,middle,-0.039863106,5.5,-0.286657564
6.5,0.01,0.316058675,3.481,7_5,evolution,low,middle,-0.22,-1.091312001,3,-3.6,0.778946843,middle,0.713150239,393,3.491,middle,middle,FALSE,3.91,3.5,4,low,-0.34213371,middle,-0.916851437,6.5,-1.877899551
5,0.01,0.323601842,3.481,7_5,evolution,middle,middle,0.02,0.385488319,3,-3.6,-0.179756964,middle,-0.57430683,139,3.491,middle,middle,FALSE,3.92,5.5,4,low,-0.34213371,middle,0.039863106,5.5,-1.877899551
5.5,0.01,1.13826382,3.481,7_5,evolution,low,low,0.02,-2.568112322,2,-3.6,-0.659108867,high,-0.145154473,499,3.491,middle,middle,TRUE,5,1.5,3,low,-1.080708067,middle,0.039863106,5,-2.673520545
6,0.01,-1.879002768,3.481,7_5,evolution,high,high,0,1.493088559,3.5,-3.6,1.258298746,low,0.283997883,591,3.491,middle,high,TRUE,1,7,6.5,low,1.504302184,middle,-0.039863106,7,-1.480089055
4,0.01,0.896882493,3.481,7_5,evolution,middle,middle,-0.06,-0.352911841,5.5,-3.6,-0.179756964,middle,-1.432611542,428,3.491,low,middle,TRUE,4.68,4.5,4.5,middle,0.027153469,middle,-0.279041742,5.5,0.111152933
7,0.01,-1.449042279,3.481,7_5,evolution,middle,middle,0.04,0.385488319,6.5,-3.6,0.299594939,low,1.142302595,284,3.491,high,middle,FALSE,1.57,5.5,4,middle,-0.34213371,middle,0.119589318,6,0.906773927
5,0.01,0.233083844,3.481,7_5,evolution,middle,middle,-0.17,-0.352911841,4.5,-3.6,-1.617812673,middle,-0.57430683,203,3.491,middle,low,FALSE,3.8,4.5,5,middle,0.396440648,middle,-0.717535907,4,-0.684468061
6.5,0.01,-0.491060137,3.481,7_5,evolution,middle,middle,-0.02,0.016288239,4,-3.6,0.299594939,middle,0.713150239,414,3.491,middle,middle,FALSE,2.84,5,5.5,low,0.765727826,middle,-0.119589318,6,-1.082278558
7,0.01,1.13826382,3.481,7_5,evolution,middle,high,0,0.754688399,5.5,-3.6,0.778946843,high,1.142302595,555,3.491,high,middle,TRUE,5,6,7,middle,1.873589362,middle,-0.039863106,6.5,0.111152933
5,0.01,0.934598326,3.481,7_5,evolution,middle,low,-0.06,0.754688399,6.5,-3.6,0.299594939,middle,-0.57430683,19,3.491,middle,middle,TRUE,4.73,6,2,middle,-1.819282424,middle,-0.279041742,6,0.906773927
6.5,0.011,1.0544962,3.0345,8_1,deathpenalty,middle,high,0.04,0.385488319,5,-1.714285714,-0.659108867,high,0.713150239,148,3.0455,middle,middle,TRUE,4.65,5.5,6,middle,1.135015005,middle,0.048498713,5,-0.286657564
6.5,0.011,1.061068317,3.0345,8_1,deathpenalty,middle,middle,-0.03,0.754688399,6.5,-1.714285714,0.778946843,high,0.713150239,508,3.0455,middle,middle,TRUE,4.66,6,4,middle,-0.34213371,middle,-0.068567146,6.5,0.906773927
4,0.011,0.555015295,3.0345,8_1,deathpenalty,middle,middle,0.35,-0.352911841,4,-1.714285714,-1.13846077,middle,-1.432611542,258,3.0455,low,low,FALSE,3.89,4.5,4.5,low,0.027153469,middle,0.566933231,4.5,-1.082278558
4.5,0.011,0.75217881,3.0345,8_1,deathpenalty,high,middle,0.26,1.123888479,6,-1.714285714,1.258298746,middle,-1.003459186,424,3.0455,low,high,FALSE,4.19,6.5,4,middle,-0.34213371,middle,0.416419984,7,0.50896343
3.5,0.011,-0.588533093,3.0345,8_1,deathpenalty,middle,middle,-2.33,-0.352911841,4,-1.714285714,-1.13846077,middle,-1.861763899,692,3.0455,low,low,FALSE,2.15,4.5,3.5,low,-0.711420888,low,-3.915016798,4.5,-1.082278558
5.5,0.011,0.226409437,3.0345,8_1,deathpenalty,low,low,0,-2.568112322,2,-1.714285714,-0.659108867,middle,-0.145154473,499,3.0455,middle,middle,FALSE,3.39,1.5,3,low,-1.080708067,middle,-0.018396064,5,-2.673520545
6,0.011,0.200120968,3.0345,8_1,deathpenalty,middle,middle,0.01,-0.352911841,5,-1.714285714,0.299594939,middle,0.283997883,85,3.0455,middle,middle,FALSE,3.35,4.5,5.5,middle,0.765727826,middle,-0.001672369,6,-0.286657564
6,0.011,0.186976733,3.0345,8_1,deathpenalty,middle,middle,0.09,-0.722111921,5.5,-1.714285714,0.778946843,middle,0.283997883,59,3.0455,middle,middle,FALSE,3.33,4,3.5,middle,-0.711420888,middle,0.132117184,6.5,0.111152933
5.5,0.011,1.284520301,3.0345,8_1,deathpenalty,middle,middle,0,0.016288239,6.5,-1.714285714,-1.13846077,high,-0.145154473,321,3.0455,middle,low,TRUE,5,5,4,middle,-0.34213371,middle,-0.018396064,4.5,0.906773927
4.5,0.011,0.160688265,3.0345,8_1,deathpenalty,middle,middle,0.05,-0.352911841,4.5,-1.714285714,-1.13846077,middle,-1.003459186,68,3.0455,low,low,FALSE,3.29,4.5,3.5,middle,-0.711420888,middle,0.065222407,4.5,-0.684468061
4,0.011,1.074212551,3.0345,8_1,deathpenalty,middle,middle,-0.04,-0.352911841,5.5,-1.714285714,-0.179756964,high,-1.432611542,428,3.0455,low,middle,TRUE,4.68,4.5,4.5,middle,0.027153469,middle,-0.08529084,5.5,0.111152933
6.5,0.011,-0.476807101,3.0345,8_1,deathpenalty,low,middle,0.66,-1.091312001,3,-1.714285714,0.778946843,middle,0.713150239,393,3.0455,middle,middle,FALSE,2.32,3.5,4,low,-0.34213371,high,1.08536775,6.5,-1.877899551
6,0.011,1.264803949,3.0345,8_1,deathpenalty,middle,middle,0.31,0.385488319,6,-1.714285714,-0.179756964,high,0.283997883,253,3.0455,middle,middle,TRUE,4.97,5.5,4,middle,-0.34213371,middle,0.500038455,5.5,0.50896343
6.5,0.011,1.153077958,3.0345,8_1,deathpenalty,middle,middle,0.99,0.016288239,7,-1.714285714,0.778946843,high,0.713150239,261,3.0455,middle,middle,TRUE,4.8,5,5.5,high,0.765727826,high,1.637249656,6.5,1.304584424
6,0.011,-1.344326567,3.0345,8_1,deathpenalty,high,high,0,1.493088559,3.5,-1.714285714,1.258298746,low,0.283997883,591,3.0455,middle,high,TRUE,1,7,6.5,low,1.504302184,middle,-0.018396064,7,-1.480089055
7,0.011,-1.324610216,3.0345,8_1,deathpenalty,high,high,0,1.493088559,7,-1.714285714,1.258298746,low,1.142302595,359,3.0455,high,high,TRUE,1.03,7,6.5,high,1.504302184,middle,-0.018396064,7,1.304584424
7,0.011,-1.331182333,3.0345,8_1,deathpenalty,high,middle,-0.02,1.493088559,5,-1.714285714,1.258298746,low,1.142302595,18,3.0455,high,high,TRUE,1.02,7,4,middle,-0.34213371,middle,-0.051843452,7,-0.286657564
5,0.011,-1.252316927,3.0345,8_1,deathpenalty,middle,middle,-0.07,-0.352911841,4.5,-1.714285714,-1.617812673,low,-0.57430683,203,3.0455,middle,low,TRUE,1.14,4.5,5,middle,0.396440648,middle,-0.135461923,4,-0.684468061
7,0.011,-1.311465981,3.0345,8_1,deathpenalty,middle,middle,-0.05,0.754688399,6.5,-1.714285714,0.778946843,low,1.142302595,343,3.0455,high,middle,TRUE,1.05,6,4.5,middle,0.027153469,middle,-0.102014534,6.5,0.906773927
7,0.011,-1.344326567,3.0345,8_1,deathpenalty,middle,high,0,0.754688399,5.5,-1.714285714,0.778946843,low,1.142302595,555,3.0455,high,middle,TRUE,1,6,7,middle,1.873589362,middle,-0.018396064,6.5,0.111152933
6.5,-0.2655,0.999447218,3.5395,8_2,gaymarriage,middle,high,-0.04,0.385488319,5,3.4,-0.659108867,middle,0.713150239,148,3.274,middle,middle,TRUE,4.74,5.5,6,middle,1.135015005,middle,0.312921497,5,-0.286657564
6.5,-0.2655,-1.427586954,3.5395,8_2,gaymarriage,middle,middle,0.13,0.754688399,6.5,3.4,0.778946843,low,0.713150239,508,3.274,middle,middle,TRUE,1.18,6,4,middle,-0.34213371,middle,0.548826838,6.5,0.906773927
4,-0.2655,0.269973464,3.5395,8_2,gaymarriage,middle,middle,0.03,-0.352911841,4,3.4,-1.13846077,middle,-1.432611542,258,3.274,low,low,FALSE,3.67,4.5,4.5,low,0.027153469,middle,0.41005899,4.5,-1.082278558
4.5,-0.2655,1.135797453,3.5395,8_2,gaymarriage,high,middle,-0.03,1.123888479,6,3.4,1.258298746,high,-1.003459186,424,3.274,low,high,TRUE,4.94,6.5,4,middle,-0.34213371,middle,0.326798281,7,0.50896343
3.5,-0.2655,-1.188974044,3.5395,8_2,gaymarriage,middle,middle,-2.81,-0.352911841,4,3.4,-1.13846077,low,-1.861763899,692,3.274,low,low,FALSE,1.53,4.5,3.5,low,-0.711420888,low,-3.530947885,4.5,-1.082278558
5.5,-0.2655,1.176702523,3.5395,8_2,gaymarriage,low,low,0,-2.568112322,2,3.4,-0.659108867,high,-0.145154473,499,3.274,middle,middle,TRUE,5,1.5,3,low,-1.080708067,middle,0.368428636,5,-2.673520545
6,-0.2655,0.863096984,3.5395,8_2,gaymarriage,middle,middle,0.06,-0.352911841,5,3.4,0.299594939,middle,0.283997883,85,3.274,middle,middle,TRUE,4.54,4.5,5.5,middle,0.765727826,middle,0.451689344,6,-0.286657564
6,-0.2655,0.044995577,3.5395,8_2,gaymarriage,middle,middle,0.1,-0.722111921,5.5,3.4,0.778946843,middle,0.283997883,59,3.274,middle,middle,FALSE,3.34,4,3.5,middle,-0.711420888,middle,0.507196483,6.5,0.111152933
5.5,-0.2655,1.176702523,3.5395,8_2,gaymarriage,middle,middle,0,0.016288239,6.5,3.4,-1.13846077,high,-0.145154473,321,3.274,middle,low,TRUE,5,5,4,middle,-0.34213371,middle,0.368428636,4.5,0.906773927
4.5,-0.2655,0.010908019,3.5395,8_2,gaymarriage,middle,middle,-0.09,-0.352911841,4.5,3.4,-1.13846077,middle,-1.003459186,68,3.274,low,low,FALSE,3.29,4.5,3.5,middle,-0.711420888,middle,0.243537573,4.5,-0.684468061
4,-0.2655,0.985812195,3.5395,8_2,gaymarriage,middle,middle,0.02,-0.352911841,5.5,3.4,-0.179756964,middle,-1.432611542,428,3.274,low,middle,TRUE,4.72,4.5,4.5,middle,0.027153469,middle,0.396182205,5.5,0.111152933
6.5,-0.2655,-0.739018271,3.5395,8_2,gaymarriage,low,middle,0.13,-1.091312001,3,3.4,0.778946843,middle,0.713150239,393,3.274,middle,middle,FALSE,2.19,3.5,4,low,-0.34213371,middle,0.548826838,6.5,-1.877899551
6,-0.2655,-0.432230243,3.5395,8_2,gaymarriage,middle,middle,-0.35,0.385488319,6,3.4,-0.179756964,middle,0.283997883,253,3.274,middle,middle,FALSE,2.64,5.5,4,middle,-0.34213371,middle,-0.117258831,5.5,0.50896343
6.5,-0.2655,-1.550302165,3.5395,8_2,gaymarriage,middle,middle,0,0.016288239,7,3.4,0.778946843,low,0.713150239,261,3.274,middle,middle,TRUE,1,5,5.5,high,0.765727826,middle,0.368428636,6.5,1.304584424
6,-0.2655,1.176702523,3.5395,8_2,gaymarriage,high,high,0,1.493088559,3.5,3.4,1.258298746,high,0.283997883,591,3.274,middle,high,TRUE,5,7,6.5,low,1.504302184,middle,0.368428636,7,-1.480089055
7,-0.2655,0.37223614,3.5395,8_2,gaymarriage,high,high,-0.74,1.493088559,7,3.4,1.258298746,middle,1.142302595,359,3.274,high,high,FALSE,3.82,7,6.5,high,1.504302184,middle,-0.658453437,7,1.304584424
7,-0.2655,-1.536667142,3.5395,8_2,gaymarriage,high,middle,0.02,1.493088559,5,3.4,1.258298746,low,1.142302595,18,3.274,high,high,TRUE,1.02,7,4,middle,-0.34213371,middle,0.396182205,7,-0.286657564
5,-0.2655,0.460863792,3.5395,8_2,gaymarriage,middle,middle,0.04,-0.352911841,4.5,3.4,-1.617812673,middle,-0.57430683,203,3.274,middle,low,FALSE,3.95,4.5,5,middle,0.396440648,middle,0.423935775,4,-0.684468061
7,-0.2655,-0.248157427,3.5395,8_2,gaymarriage,middle,middle,-1.78,0.754688399,6.5,3.4,0.778946843,middle,1.142302595,343,3.274,high,middle,FALSE,2.91,6,4.5,middle,0.027153469,low,-2.101639054,6.5,0.906773927
7,-0.2655,-1.550302165,3.5395,8_2,gaymarriage,middle,high,0,0.754688399,5.5,3.4,0.778946843,low,1.142302595,555,3.274,high,middle,TRUE,1,6,7,middle,1.873589362,middle,0.368428636,6.5,0.111152933
6.5,0.2115,0.632878436,4.21,8_3,climatechange,middle,high,0.03,0.385488319,5,-3.6,-0.659108867,middle,0.713150239,148,4.4215,middle,middle,TRUE,4.73,5.5,6,middle,1.135015005,middle,-0.330874693,5,-0.286657564
6.5,0.2115,0.284128568,4.21,8_3,climatechange,middle,middle,-0.09,0.754688399,6.5,-3.6,0.778946843,middle,0.713150239,508,4.4215,middle,middle,TRUE,4.56,6,4,middle,-0.34213371,middle,-0.54963482,6.5,0.906773927
4,0.2115,-1.33653258,4.21,8_3,climatechange,middle,middle,0.38,-0.352911841,4,-3.6,-1.13846077,low,-1.432611542,258,4.4215,low,low,FALSE,3.77,4.5,4.5,low,0.027153469,middle,0.307175679,4.5,-1.082278558
4.5,0.2115,-0.064621299,4.21,8_3,climatechange,high,middle,0.3,1.123888479,6,-3.6,1.258298746,middle,-1.003459186,424,4.4215,low,high,FALSE,4.39,6.5,4,middle,-0.34213371,middle,0.161335594,7,0.50896343
3.5,0.2115,-0.515944657,4.21,8_3,climatechange,middle,middle,-0.05,-0.352911841,4,-3.6,-1.13846077,middle,-1.861763899,692,4.4215,low,low,FALSE,4.17,4.5,3.5,low,-0.711420888,middle,-0.476714778,4.5,-1.082278558
5.5,0.2115,1.186775284,4.21,8_3,climatechange,low,low,0,-2.568112322,2,-3.6,-0.659108867,high,-0.145154473,499,4.4215,middle,middle,TRUE,5,1.5,3,low,-1.080708067,middle,-0.385564725,5,-2.673520545
